species_name,sample_id,pres_genes,total_genes,pres_acc95_genes,total_acc95_genes,pres_acc90_genes,total_acc90_genes,species_avg_pres_genes,strain_number
Alistipes_finegoldii_56071,700097234,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700097291,2994,3779,2994,3779,2994,3779,2917.7,1.0
Alistipes_finegoldii_56071,700097482,3196,3779,3196,3779,3196,3779,2917.7,3.0
Alistipes_finegoldii_56071,700097688,3017,3779,3017,3779,3017,3779,2917.7,2.0
Alistipes_finegoldii_56071,700097837c,3000,3779,3000,3779,3000,3779,2917.7,1.0
Alistipes_finegoldii_56071,700098359,3029,3779,3029,3779,3029,3779,2917.7,1.0
Alistipes_finegoldii_56071,700098429,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700098561,3140,3779,3140,3779,3140,3779,2917.7,3.0
Alistipes_finegoldii_56071,700098669,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700098867,3067,3779,3067,3779,3067,3779,2917.7,2.0
Alistipes_finegoldii_56071,700099002,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700099059,0,3779,0,3779,0,3779,2917.7,3.0
Alistipes_finegoldii_56071,700099512,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700099590,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700099746,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700099803,2938,3779,2938,3779,2938,3779,2917.7,1.0
Alistipes_finegoldii_56071,700100022,2884,3779,2884,3779,2884,3779,2917.7,1.0
Alistipes_finegoldii_56071,700100312,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700100432,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700100471,2811,3779,2811,3779,2811,3779,2917.7,1.0
Alistipes_finegoldii_56071,700100540c,3055,3779,3055,3779,3055,3779,2917.7,2.0
Alistipes_finegoldii_56071,700100600,2972,3779,2972,3779,2972,3779,2917.7,2.0
Alistipes_finegoldii_56071,700101134,2882,3779,2882,3779,2882,3779,2917.7,1.0
Alistipes_finegoldii_56071,700101243c,3129,3779,3129,3779,3129,3779,2917.7,1.0
Alistipes_finegoldii_56071,700101366,2822,3779,2822,3779,2822,3779,2917.7,3.0
Alistipes_finegoldii_56071,700101534,2554,3779,2554,3779,2554,3779,2917.7,1.0
Alistipes_finegoldii_56071,700101581,2910,3779,2910,3779,2910,3779,2917.7,1.0
Alistipes_finegoldii_56071,700101638,3043,3779,3043,3779,3043,3779,2917.7,2.0
Alistipes_finegoldii_56071,700101916,2888,3779,2888,3779,2888,3779,2917.7,1.0
Alistipes_finegoldii_56071,700102242c,3106,3779,3106,3779,3106,3779,2917.7,1.0
Alistipes_finegoldii_56071,700102299,2829,3779,2829,3779,2829,3779,2917.7,1.0
Alistipes_finegoldii_56071,700102356,3084,3779,3084,3779,3084,3779,2917.7,1.0
Alistipes_finegoldii_56071,700102432,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700102586c,3004,3779,3004,3779,3004,3779,2917.7,1.0
Alistipes_finegoldii_56071,700103477c,3140,3779,3140,3779,3140,3779,2917.7,1.0
Alistipes_finegoldii_56071,700103479,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700103652c,2843,3779,2843,3779,2843,3779,2917.7,1.0
Alistipes_finegoldii_56071,700105049,3193,3779,3193,3779,3193,3779,2917.7,1.0
Alistipes_finegoldii_56071,700105153,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700105306,2935,3779,2935,3779,2935,3779,2917.7,1.0
Alistipes_finegoldii_56071,700105312,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700105372,1986,3779,1986,3779,1986,3779,2917.7,2.0
Alistipes_finegoldii_56071,700105580c,3174,3779,3174,3779,3174,3779,2917.7,2.0
Alistipes_finegoldii_56071,700105613,3006,3779,3006,3779,3006,3779,2917.7,1.0
Alistipes_finegoldii_56071,700105685,2496,3779,2496,3779,2496,3779,2917.7,1.0
Alistipes_finegoldii_56071,700105771,3033,3779,3033,3779,3033,3779,2917.7,2.0
Alistipes_finegoldii_56071,700105787,2612,3779,2612,3779,2612,3779,2917.7,1.0
Alistipes_finegoldii_56071,700105882,2791,3779,2791,3779,2791,3779,2917.7,2.0
Alistipes_finegoldii_56071,700105940,2886,3779,2886,3779,2886,3779,2917.7,1.0
Alistipes_finegoldii_56071,700105991,3115,3779,3115,3779,3115,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106056,2616,3779,2616,3779,2616,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106065,2833,3779,2833,3779,2833,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106170,3147,3779,3147,3779,3147,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106198,2794,3779,2794,3779,2794,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106229c,3054,3779,3054,3779,3054,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106333,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106465,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106504,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106646c,2984,3779,2984,3779,2984,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106694c,2693,3779,2693,3779,2693,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106754,3068,3779,3068,3779,3068,3779,2917.7,1.0
Alistipes_finegoldii_56071,700106946,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700107059,2807,3779,2807,3779,2807,3779,2917.7,1.0
Alistipes_finegoldii_56071,700107189,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700107398c,3080,3779,3080,3779,3080,3779,2917.7,1.0
Alistipes_finegoldii_56071,700107489,2980,3779,2980,3779,2980,3779,2917.7,1.0
Alistipes_finegoldii_56071,700107873,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700107930,2806,3779,2806,3779,2806,3779,2917.7,1.0
Alistipes_finegoldii_56071,700108095c,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700108161c,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700108218,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700108341,2547,3779,2547,3779,2547,3779,2917.7,1.0
Alistipes_finegoldii_56071,700108530,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700108840c,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700108896,2964,3779,2964,3779,2964,3779,2917.7,1.0
Alistipes_finegoldii_56071,700109383,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700109506,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700109921,2971,3779,2971,3779,2971,3779,2917.7,1.0
Alistipes_finegoldii_56071,700110089,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700110155,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700110354,2910,3779,2910,3779,2910,3779,2917.7,1.0
Alistipes_finegoldii_56071,700110419,2825,3779,2825,3779,2825,3779,2917.7,1.0
Alistipes_finegoldii_56071,700110812,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700111026,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700111223c,3029,3779,3029,3779,3029,3779,2917.7,1.0
Alistipes_finegoldii_56071,700111296c,3083,3779,3083,3779,3083,3779,2917.7,1.0
Alistipes_finegoldii_56071,700111439,3050,3779,3050,3779,3050,3779,2917.7,1.0
Alistipes_finegoldii_56071,700111505,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700111745,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700111986,2826,3779,2826,3779,2826,3779,2917.7,1.0
Alistipes_finegoldii_56071,700112046,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700112376,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700112755,3031,3779,3031,3779,3031,3779,2917.7,1.0
Alistipes_finegoldii_56071,700113114,2936,3779,2936,3779,2936,3779,2917.7,1.0
Alistipes_finegoldii_56071,700113177,3183,3779,3183,3779,3183,3779,2917.7,2.0
Alistipes_finegoldii_56071,700113616,3052,3779,3052,3779,3052,3779,2917.7,2.0
Alistipes_finegoldii_56071,700113762,3001,3779,3001,3779,3001,3779,2917.7,2.0
Alistipes_finegoldii_56071,700113810,2837,3779,2837,3779,2837,3779,2917.7,1.0
Alistipes_finegoldii_56071,700113867,2962,3779,2962,3779,2962,3779,2917.7,1.0
Alistipes_finegoldii_56071,700113954,2424,3779,2424,3779,2424,3779,2917.7,1.0
Alistipes_finegoldii_56071,700113975,3097,3779,3097,3779,3097,3779,2917.7,1.0
Alistipes_finegoldii_56071,700114000,0,3779,0,3779,0,3779,2917.7,2.0
Alistipes_finegoldii_56071,700114082,3111,3779,3111,3779,3111,3779,2917.7,2.0
Alistipes_finegoldii_56071,700114125,0,3779,0,3779,0,3779,2917.7,2.0
Alistipes_finegoldii_56071,700114162,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700114218,3014,3779,3014,3779,3014,3779,2917.7,2.0
Alistipes_finegoldii_56071,700114480,3207,3779,3207,3779,3207,3779,2917.7,1.0
Alistipes_finegoldii_56071,700114653,3039,3779,3039,3779,3039,3779,2917.7,1.0
Alistipes_finegoldii_56071,700114911,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116028,3022,3779,3022,3779,3022,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116076,2506,3779,2506,3779,2506,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116148,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116201,3019,3779,3019,3779,3019,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116248,2726,3779,2726,3779,2726,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116296,3004,3779,3004,3779,3004,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116358c,2981,3779,2981,3779,2981,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116401,2964,3779,2964,3779,2964,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116468,2679,3779,2679,3779,2679,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116505,3112,3779,3112,3779,3112,3779,2917.7,2.0
Alistipes_finegoldii_56071,700116568c,1917,3779,1917,3779,1917,3779,2917.7,2.0
Alistipes_finegoldii_56071,700116668,2915,3779,2915,3779,2915,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116730,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116828,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116865,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700116917,2645,3779,2645,3779,2645,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117031,2766,3779,2766,3779,2766,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117069,3045,3779,3045,3779,3045,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117172,2597,3779,2597,3779,2597,3779,2917.7,2.0
Alistipes_finegoldii_56071,700117184,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117239,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117303,2970,3779,2970,3779,2970,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117395,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117537,2821,3779,2821,3779,2821,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117682,3023,3779,3023,3779,3023,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117755,3076,3779,3076,3779,3076,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117766,2909,3779,2909,3779,2909,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117828c,2974,3779,2974,3779,2974,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117938,2949,3779,2949,3779,2949,3779,2917.7,1.0
Alistipes_finegoldii_56071,700117992,2952,3779,2952,3779,2952,3779,2917.7,1.0
Alistipes_finegoldii_56071,700119042c,3106,3779,3106,3779,3106,3779,2917.7,1.0
Alistipes_finegoldii_56071,700119165,2991,3779,2991,3779,2991,3779,2917.7,1.0
Alistipes_finegoldii_56071,700119496c,3029,3779,3029,3779,3029,3779,2917.7,2.0
Alistipes_finegoldii_56071,700119562,3072,3779,3072,3779,3072,3779,2917.7,1.0
Alistipes_finegoldii_56071,700119739,3005,3779,3005,3779,3005,3779,2917.7,2.0
Alistipes_finegoldii_56071,700120572,2905,3779,2905,3779,2905,3779,2917.7,1.0
Alistipes_finegoldii_56071,700120753,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700121639,2584,3779,2584,3779,2584,3779,2917.7,1.0
Alistipes_finegoldii_56071,700121919,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700122000,2745,3779,2745,3779,2745,3779,2917.7,1.0
Alistipes_finegoldii_56071,700122042,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700122108c,2831,3779,2831,3779,2831,3779,2917.7,1.0
Alistipes_finegoldii_56071,700122408,2873,3779,2873,3779,2873,3779,2917.7,1.0
Alistipes_finegoldii_56071,700122765,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700122860,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700123135,2875,3779,2875,3779,2875,3779,2917.7,2.0
Alistipes_finegoldii_56071,700123562,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700123700,2983,3779,2983,3779,2983,3779,2917.7,2.0
Alistipes_finegoldii_56071,700123827,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700123959,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700124429,3136,3779,3136,3779,3136,3779,2917.7,1.0
Alistipes_finegoldii_56071,700124561,2834,3779,2834,3779,2834,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161219,2740,3779,2740,3779,2740,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161342,2715,3779,2715,3779,2715,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161532,3114,3779,3114,3779,3114,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161533,2958,3779,2958,3779,2958,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161581,2872,3779,2872,3779,2872,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161629,2876,3779,2876,3779,2876,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161742,2938,3779,2938,3779,2938,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161743,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161856,2529,3779,2529,3779,2529,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161872,3149,3779,3149,3779,3149,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161945,2981,3779,2981,3779,2981,3779,2917.7,1.0
Alistipes_finegoldii_56071,700161967,2943,3779,2943,3779,2943,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163181,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163238,3049,3779,3049,3779,3049,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163296,2629,3779,2629,3779,2629,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163458,2947,3779,2947,3779,2947,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163521,3112,3779,3112,3779,3112,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163628,2887,3779,2887,3779,2887,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163699,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163772,3137,3779,3137,3779,3137,3779,2917.7,2.0
Alistipes_finegoldii_56071,700163811,3105,3779,3105,3779,3105,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163868c,2506,3779,2506,3779,2506,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163981,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700163982,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164159c,3090,3779,3090,3779,3090,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164192,2884,3779,2884,3779,2884,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164249,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164339,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164354,2911,3779,2911,3779,2911,3779,2917.7,2.0
Alistipes_finegoldii_56071,700164417,2748,3779,2748,3779,2748,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164611,3058,3779,3058,3779,3058,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164641,2636,3779,2636,3779,2636,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164686,2948,3779,2948,3779,2948,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164735,2915,3779,2915,3779,2915,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164792,3006,3779,3006,3779,3006,3779,2917.7,1.0
Alistipes_finegoldii_56071,700164891,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165148,2918,3779,2918,3779,2918,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165167,2856,3779,2856,3779,2856,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165224,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165263c,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165311,2689,3779,2689,3779,2689,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165455,3044,3779,3044,3779,3044,3779,2917.7,2.0
Alistipes_finegoldii_56071,700165530,2739,3779,2739,3779,2739,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165778,2483,3779,2483,3779,2483,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165809,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165875,3041,3779,3041,3779,3041,3779,2917.7,1.0
Alistipes_finegoldii_56071,700165986,2815,3779,2815,3779,2815,3779,2917.7,1.0
Alistipes_finegoldii_56071,700166025,2958,3779,2958,3779,2958,3779,2917.7,1.0
Alistipes_finegoldii_56071,700166262,3044,3779,3044,3779,3044,3779,2917.7,1.0
Alistipes_finegoldii_56071,700166586,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700166775,1794,3779,1794,3779,1794,3779,2917.7,1.0
Alistipes_finegoldii_56071,700166862,2792,3779,2792,3779,2792,3779,2917.7,1.0
Alistipes_finegoldii_56071,700167107,3042,3779,3042,3779,3042,3779,2917.7,1.0
Alistipes_finegoldii_56071,700167759,2827,3779,2827,3779,2827,3779,2917.7,1.0
Alistipes_finegoldii_56071,700167825,2814,3779,2814,3779,2814,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171115c,2992,3779,2992,3779,2992,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171190,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171324,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171341,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171390,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171441,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171573,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171574,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171648,3165,3779,3165,3779,3165,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171679,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171727c,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171859,3183,3779,3183,3779,3183,3779,2917.7,1.0
Alistipes_finegoldii_56071,700171955,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172068,3081,3779,3081,3779,3081,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172069,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172132,2882,3779,2882,3779,2882,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172221,2848,3779,2848,3779,2848,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172279,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172346,2726,3779,2726,3779,2726,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172393,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172461,3041,3779,3041,3779,3041,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172498c,2891,3779,2891,3779,2891,3779,2917.7,2.0
Alistipes_finegoldii_56071,700172555,3141,3779,3141,3779,3141,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172621,3064,3779,3064,3779,3064,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172726c,3048,3779,3048,3779,3048,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172813,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172870,2676,3779,2676,3779,2676,3779,2917.7,1.0
Alistipes_finegoldii_56071,700172927,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700173023,3050,3779,3050,3779,3050,3779,2917.7,1.0
Alistipes_finegoldii_56071,700173086,2746,3779,2746,3779,2746,3779,2917.7,2.0
Alistipes_finegoldii_56071,700173119,3077,3779,3077,3779,3077,3779,2917.7,1.0
Alistipes_finegoldii_56071,700173176,2920,3779,2920,3779,2920,3779,2917.7,1.0
Alistipes_finegoldii_56071,700173272,2920,3779,2920,3779,2920,3779,2917.7,2.0
Alistipes_finegoldii_56071,700173320,2649,3779,2649,3779,2649,3779,2917.7,2.0
Alistipes_finegoldii_56071,700173377,2525,3779,2525,3779,2525,3779,2917.7,1.0
Alistipes_finegoldii_56071,700173483,2940,3779,2940,3779,2940,3779,2917.7,1.0
Alistipes_finegoldii_56071,700173627,0,3779,0,3779,0,3779,2917.7,1.0
Alistipes_finegoldii_56071,700175086,3056,3779,3056,3779,3056,3779,2917.7,1.0
Alistipes_finegoldii_56071,700175181,2787,3779,2787,3779,2787,3779,2917.7,1.0
Alistipes_finegoldii_56071,700175331,3077,3779,3077,3779,3077,3779,2917.7,1.0
Alistipes_indistinctus_62207,700013600,2001,2460,2001,2460,2001,2460,2123.6,1.0
Alistipes_indistinctus_62207,700013597,2201,2460,2201,2460,2201,2460,2123.6,1.0
Alistipes_indistinctus_62207,700013715,2073,2460,2073,2460,2073,2460,2123.6,1.0
Alistipes_indistinctus_62207,700014386,2053,2460,2053,2460,2053,2460,2123.6,1.0
Alistipes_indistinctus_62207,700014724,1986,2460,1986,2460,1986,2460,2123.6,1.0
Alistipes_indistinctus_62207,700014954,2135,2460,2135,2460,2135,2460,2123.6,2.0
Alistipes_indistinctus_62207,700015181c,2214,2460,2214,2460,2214,2460,2123.6,2.0
Alistipes_indistinctus_62207,700015250c,2036,2460,2036,2460,2036,2460,2123.6,1.0
Alistipes_indistinctus_62207,700015702,2036,2460,2036,2460,2036,2460,2123.6,1.0
Alistipes_indistinctus_62207,700015857,0,2460,0,2460,0,2460,2123.6,1.0
Alistipes_indistinctus_62207,700016542c,2165,2460,2165,2460,2165,2460,2123.6,2.0
Alistipes_indistinctus_62207,700016610c,2152,2460,2152,2460,2152,2460,2123.6,1.0
Alistipes_indistinctus_62207,700016716c,2209,2460,2209,2460,2209,2460,2123.6,1.0
Alistipes_indistinctus_62207,700016765,0,2460,0,2460,0,2460,2123.6,1.0
Alistipes_indistinctus_62207,700021261,2093,2460,2093,2460,2093,2460,2123.6,3.0
